,station_id,date,quality_level_3,max_wind_gust,mean_wind_speed,quality_level_4,precipitation_height,precipitation_form,sunshine_duration,snow_depth,NM,mean_vapor_pressure,mean_pressure,mean_temperature,mean_relative_humidity,max_temperature_2m,min_temperature_2m,min_temperature_5cm,eor
19915,3379,2008-12-09,10,4.6,1.3,10,0.0,0,7.5,0,3.0,4.8,954.4,0.2,79.0,6.6,-5.2,-6.9,eor
19916,3379,2008-12-10,10,4.8,1.7,10,0.0,7,0.0,0,8.0,5.6,948.4,0.9,87.0,1.7,-0.3,-2.5,eor
19917,3379,2008-12-11,10,5.1,1.8,10,5.3,8,0.0,0,8.0,5.7,947.1,-0.1,93.0,0.6,-0.7,-0.9,eor
19918,3379,2008-12-12,10,4.2,1.7,10,1.7,7,0.0,7,8.0,5.4,953.5,-0.7,93.0,-0.1,-1.0,-1.9,eor
19919,3379,2008-12-13,10,5.6,1.7,10,0.0,0,0.0,5,8.0,5.1,945.6,-0.7,88.0,0.3,-2.4,-3.0,eor
19920,3379,2008-12-14,10,7.7,2.1,10,0.0,0,5.5,5,4.3,5.5,940.8,1.1,83.0,7.5,-2.6,-4.0,eor
19921,3379,2008-12-15,10,4.3,1.8,10,0.0,0,5.0,3,4.7,6.1,947.1,2.4,85.0,6.3,-1.1,-3.3,eor
19922,3379,2008-12-16,10,4.1,1.3,10,0.1,6,0.0,2,8.0,6.2,949.4,0.3,100.0,1.2,-0.6,-1.6,eor
19923,3379,2008-12-17,10,9.9,3.3,10,1.4,7,0.0,0,7.7,5.8,948.8,0.5,91.0,1.5,-0.3,-0.6,eor
19924,3379,2008-12-18,10,9.8,3.2,10,0.4,8,0.0,4,8.0,5.8,956.7,0.3,93.0,1.0,-0.6,-0.8,eor
19925,3379,2008-12-19,10,12.1,4.1,10,3.1,8,0.1,0,8.0,6.3,960.2,1.8,90.0,3.8,-0.6,-2.0,eor
19926,3379,2008-12-20,10,16.7,6.0,10,5.2,8,0.0,0,8.0,6.9,963.1,3.4,89.0,5.8,0.8,-0.4,eor
19927,3379,2008-12-21,10,12.9,4.6,10,5.5,6,0.0,0,8.0,8.7,967.7,6.2,92.0,7.0,5.5,4.8,eor
19928,3379,2008-12-22,10,12.4,4.7,10,0.5,6,0.0,0,8.0,7.8,969.4,5.8,85.0,6.4,4.6,3.0,eor
19929,3379,2008-12-23,10,7.0,2.5,10,0.0,0,3.1,0,5.7,7.2,970.9,4.7,85.0,6.5,3.4,1.7,eor
19930,3379,2008-12-24,10,6.2,2.1,10,2.8,6,5.1,0,7.0,6.8,967.1,3.6,86.0,6.4,2.4,2.2,eor
19931,3379,2008-12-25,10,13.9,3.4,10,1.6,8,0.0,0,8.0,5.8,964.9,1.0,88.0,2.6,-2.8,-3.9,eor
19932,3379,2008-12-26,10,16.2,5.7,10,0.0,0,6.0,1,3.7,3.7,969.7,-2.8,75.0,-0.9,-3.8,-5.4,eor
19933,3379,2008-12-27,10,12.5,4.7,10,0.0,7,0.0,1,8.0,3.7,968.2,-2.7,75.0,-2.2,-3.1,-3.2,eor
19934,3379,2008-12-28,10,9.6,3.9,10,0.0,0,3.5,1,3.3,3.7,963.6,-3.4,78.0,-0.9,-5.4,-7.3,eor
19935,3379,2008-12-29,10,5.3,1.5,10,0.0,0,6.2,0,2.7,3.7,965.4,-4.5,84.0,-0.6,-7.2,-8.7,eor
19936,3379,2008-12-30,10,3.9,1.5,10,0.0,0,7.3,0,0.3,3.7,966.9,-4.4,84.0,0.3,-7.9,-9.3,eor
19937,3379,2008-12-31,10,3.5,1.0,10,0.3,7,7.3,0,0.7,3.9,962.4,-4.1,87.0,0.4,-7.8,-9.2,eor
19938,3379,2009-01-01,10,6.1,1.6,10,1.2,8,0.0,0,8.0,5.7,962.2,-0.1,94.0,1.4,-3.5,-4.0,eor
19939,3379,2009-01-02,10,6.0,2.0,10,0.0,7,0.0,0,8.0,4.1,961.4,-3.7,87.0,-0.4,-5.2,-6.9,eor
19940,3379,2009-01-03,10,6.1,2.0,10,0.0,0,2.8,0,3.7,3.4,960.9,-5.6,85.0,-3.2,-7.8,-9.9,eor
19941,3379,2009-01-04,10,5.8,2.1,10,0.0,0,5.6,0,6.3,3.4,956.6,-4.4,78.0,-1.4,-6.1,-6.8,eor
19942,3379,2009-01-05,10,5.9,2.0,10,0.0,7,0.0,0,8.0,3.7,952.9,-4.0,82.0,-2.9,-5.2,-6.1,eor
19943,3379,2009-01-06,10,8.5,3.3,10,0.0,7,0.0,0,8.0,3.8,953.8,-4.3,85.0,-3.4,-5.7,-5.6,eor
19944,3379,2009-01-07,10,4.2,1.4,10,0.0,7,0.0,0,7.7,3.4,956.3,-5.4,83.0,-4.9,-6.8,-8.5,eor
19945,3379,2009-01-08,10,11.2,3.0,10,0.0,0,4.8,0,2.9,3.1,963.0,-6.0,79.0,-2.5,-8.1,-10.4,eor
19946,3379,2009-01-09,10,3.4,1.3,10,0.0,7,6.5,0,0.0,2.9,964.3,-8.0,88.0,-4.2,-11.3,-12.7,eor
19947,3379,2009-01-10,10,3.2,1.3,10,0.0,0,7.7,0,0.0,2.8,964.8,-8.2,85.0,-3.3,-12.3,-13.8,eor
19948,3379,2009-01-11,10,3.3,1.0,10,0.0,0,7.5,0,0.0,2.9,968.5,-7.7,84.0,-0.6,-12.0,-14.2,eor
19949,3379,2009-01-12,10,3.1,1.1,10,0.0,0,7.7,0,0.0,3.1,964.5,-6.7,83.0,-0.1,-11.9,-13.6,eor
19950,3379,2009-01-13,10,3.5,1.2,10,0.0,0,8.1,0,0.3,3.5,956.3,-4.5,81.0,2.4,-9.2,-11.4,eor
19951,3379,2009-01-14,10,3.2,0.8,10,0.0,7,0.0,0,7.3,4.0,952.8,-2.8,81.0,1.0,-7.9,-9.4,eor
19952,3379,2009-01-15,10,7.0,1.6,10,0.0,7,3.0,0,7.7,4.9,957.3,-0.9,87.0,3.3,-4.0,-6.1,eor
19953,3379,2009-01-16,10,3.5,1.1,10,0.0,7,2.7,0,5.3,4.7,961.1,-2.8,94.0,0.4,-4.0,-5.2,eor
19954,3379,2009-01-17,10,6.4,1.6,10,0.0,0,8.0,0,3.0,4.7,959.0,0.8,75.0,8.0,-5.6,-7.6,eor
19955,3379,2009-01-18,10,18.2,3.0,10,0.8,6,0.5,0,6.3,5.0,948.5,3.0,66.0,5.5,-0.3,-3.3,eor
19956,3379,2009-01-19,10,7.7,2.9,10,3.0,6,0.4,0,6.3,6.1,941.7,3.7,76.0,7.4,1.1,-1.0,eor
19957,3379,2009-01-20,10,8.9,2.0,10,10.0,8,0.0,0,8.0,6.4,938.4,2.0,91.0,4.7,0.4,0.0,eor
19958,3379,2009-01-21,10,4.2,1.6,10,4.4,8,0.0,1,8.0,6.2,944.9,0.6,97.0,1.1,0.2,0.0,eor
19959,3379,2009-01-22,10,6.8,2.0,10,0.0,0,3.4,3,5.7,5.6,944.3,0.2,90.0,2.9,-1.9,-5.8,eor
19960,3379,2009-01-23,10,22.9,4.2,10,3.7,6,1.3,2,6.3,5.7,926.0,1.2,84.0,6.8,-2.3,-4.0,eor
19961,3379,2009-01-24,10,14.2,2.8,10,0.0,0,7.8,0,3.0,5.0,928.7,2.0,71.0,4.8,-1.0,-3.1,eor
19962,3379,2009-01-25,10,8.1,2.0,10,0.0,0,6.0,0,4.3,4.7,938.3,1.2,71.0,5.4,-2.4,-4.6,eor
19963,3379,2009-01-26,10,3.4,1.1,10,0.0,0,7.8,0,3.0,4.4,938.8,-0.8,78.0,5.9,-4.8,-6.4,eor
19964,3379,2009-01-27,10,5.1,1.7,10,0.1,7,0.0,0,8.0,4.7,948.4,-2.6,93.0,-1.7,-3.5,-4.9,eor
19965,3379,2009-01-28,10,5.3,1.7,10,1.6,7,0.0,0,8.0,4.7,953.7,-1.2,84.0,-0.4,-2.1,-2.2,eor
19966,3379,2009-01-29,10,6.7,2.5,10,0.0,0,0.0,2,7.7,4.9,956.3,-1.1,87.0,-0.1,-3.0,-5.4,eor
19967,3379,2009-01-30,10,10.2,3.4,10,0.0,0,0.0,2,8.0,4.3,958.6,-2.6,85.0,-1.8,-3.5,-5.1,eor
19968,3379,2009-01-31,10,9.8,3.6,10,0.0,7,3.2,1,6.5,3.9,953.9,-2.6,77.0,0.3,-4.4,-6.3,eor
19969,3379,2009-02-01,10,8.7,3.1,10,0.0,7,1.4,1,6.7,4.0,944.1,-2.9,81.0,-0.7,-4.4,-5.8,eor
19970,3379,2009-02-02,10,8.3,2.5,10,0.0,0,0.1,1,6.7,4.8,939.3,0.3,76.0,3.7,-3.7,-5.1,eor
19971,3379,2009-02-03,10,4.0,1.3,10,0.0,0,5.3,1,3.3,5.7,936.8,1.9,82.0,7.6,-1.4,-3.3,eor
19972,3379,2009-02-04,10,3.6,1.2,10,0.0,0,8.2,0,2.7,5.5,937.1,0.4,89.0,6.8,-3.0,-4.5,eor
19973,3379,2009-02-05,10,6.4,1.4,10,0.0,0,7.2,0,4.0,5.4,937.9,0.3,87.0,6.1,-3.6,-4.7,eor
19974,3379,2009-02-06,10,6.2,1.6,10,0.0,0,0.4,0,8.0,5.7,932.6,-0.4,96.0,0.8,-1.3,-1.1,eor
19975,3379,2009-02-07,10,8.0,2.2,10,2.0,6,3.1,0,6.7,6.1,927.6,1.5,90.0,6.2,-1.9,-1.7,eor
19976,3379,2009-02-08,10,9.1,2.9,10,4.5,8,0.0,0,8.0,5.7,939.8,0.5,89.0,2.8,-0.8,-1.3,eor
19977,3379,2009-02-09,10,10.8,2.1,10,3.5,8,4.6,1,5.3,4.8,947.0,0.9,74.0,3.7,-1.5,-3.4,eor
19978,3379,2009-02-10,10,25.9,6.9,10,1.3,8,1.0,0,7.3,6.3,936.9,4.9,74.0,10.8,1.5,0.6,eor
19979,3379,2009-02-11,10,15.0,5.1,10,1.9,7,1.2,0,7.3,5.0,948.5,0.1,81.0,2.1,-2.0,-5.0,eor
19980,3379,2009-02-12,10,9.6,3.6,10,2.5,7,0.4,4,6.3,4.4,952.0,-1.9,84.0,-0.6,-4.1,-6.9,eor
19981,3379,2009-02-13,10,10.0,3.1,10,2.3,7,0.9,10,5.7,4.4,954.9,-3.0,89.0,-0.6,-4.0,-9.6,eor
19982,3379,2009-02-14,10,7.1,2.8,10,0.5,7,0.0,12,6.0,4.3,957.6,-3.0,88.0,-0.6,-6.2,-14.8,eor
19983,3379,2009-02-15,10,7.0,2.3,10,0.0,7,5.1,13,4.3,3.4,963.8,-4.3,77.0,-1.2,-6.5,-12.1,eor
19984,3379,2009-02-16,10,11.6,3.9,10,4.7,7,0.0,10,7.7,3.9,958.8,-1.5,71.0,0.9,-4.4,-6.2,eor
19985,3379,2009-02-17,10,12.7,4.8,10,9.8,7,0.0,15,7.7,5.4,953.9,-1.3,94.0,0.9,-7.6,-12.9,eor
19986,3379,2009-02-18,10,4.6,1.3,10,0.0,0,9.3,17,0.7,2.8,961.6,-7.0,79.0,-1.8,-10.8,-17.3,eor
19987,3379,2009-02-19,10,4.9,1.5,10,0.0,7,6.5,15,3.7,2.9,963.0,-6.6,78.0,-2.0,-10.6,-16.4,eor
19988,3379,2009-02-20,10,12.5,3.8,10,4.3,7,0.0,15,8.0,4.4,964.2,-2.3,83.0,0.4,-6.3,-8.5,eor
19989,3379,2009-02-21,10,6.8,2.6,10,4.2,8,0.0,23,7.7,5.9,965.4,0.7,92.0,1.7,0.0,-0.3,eor
19990,3379,2009-02-22,10,14.2,4.2,10,1.7,8,0.0,21,8.0,6.1,960.2,1.4,90.0,2.5,0.3,0.0,eor
19991,3379,2009-02-23,10,12.5,4.8,10,4.2,8,0.2,16,8.0,6.1,953.8,1.8,88.0,2.7,0.6,0.0,eor
19992,3379,2009-02-24,10,7.5,2.4,10,5.7,8,0.0,13,8.0,5.9,958.7,0.7,92.0,1.2,-0.1,-1.1,eor
19993,3379,2009-02-25,10,6.2,1.6,10,0.0,0,5.6,14,6.7,5.1,965.4,1.0,79.0,4.4,-1.0,-3.0,eor
19994,3379,2009-02-26,10,11.4,3.7,10,2.7,8,0.2,14,7.7,5.3,960.2,2.2,75.0,4.7,-0.7,-3.6,eor
19995,3379,2009-02-27,10,12.4,4.9,10,1.5,6,0.0,11,8.0,6.5,957.0,3.3,84.0,4.8,1.6,0.5,eor
19996,3379,2009-02-28,10,5.7,2.0,10,0.0,0,7.5,0,3.7,7.0,954.7,6.1,75.0,11.8,1.8,0.8,eor
19997,3379,2009-03-01,10,4.1,1.2,10,0.2,6,6.7,0,5.0,7.0,950.4,3.9,88.0,10.9,-0.4,-0.7,eor
19998,3379,2009-03-02,10,5.0,1.6,10,4.7,6,0.0,0,8.0,8.0,952.4,5.4,89.0,8.2,1.0,-0.1,eor
19999,3379,2009-03-03,10,5.2,1.7,10,1.0,6,0.0,0,7.7,7.7,952.3,4.5,91.0,5.6,3.8,3.3,eor
20000,3379,2009-03-04,10,7.9,2.7,10,0.0,0,3.4,0,5.3,7.2,934.5,5.7,79.0,10.0,2.5,2.5,eor
20001,3379,2009-03-05,10,9.1,3.2,10,6.0,8,0.0,0,8.0,6.6,922.6,3.1,87.0,6.5,1.1,0.6,eor
20002,3379,2009-03-06,10,12.8,5.1,10,2.8,8,0.7,0,7.7,6.1,933.1,2.0,86.0,3.0,0.8,0.1,eor
20003,3379,2009-03-07,10,11.1,4.4,10,2.6,7,0.0,1,7.7,5.8,948.9,1.1,89.0,1.9,0.3,-0.8,eor
20004,3379,2009-03-08,10,14.7,4.3,10,7.6,8,2.4,0,5.7,5.5,949.7,3.6,69.0,8.0,-0.6,-2.3,eor
20005,3379,2009-03-09,10,18.9,5.1,10,2.5,7,3.0,1,6.3,5.9,949.8,2.9,79.0,5.9,0.4,0.0,eor
20006,3379,2009-03-10,10,16.3,5.6,10,5.0,6,1.3,0,7.5,5.9,951.7,3.8,75.0,7.4,0.5,0.0,eor
20007,3379,2009-03-11,10,14.7,5.0,10,2.3,8,1.9,0,7.3,6.3,956.0,2.4,87.0,5.2,0.6,0.0,eor
20008,3379,2009-03-12,10,12.9,4.4,10,11.3,8,0.6,0,7.3,6.2,960.8,2.7,84.0,5.9,1.3,0.6,eor
20009,3379,2009-03-13,10,12.9,3.5,10,3.9,6,0.3,0,7.7,7.8,958.6,5.3,87.0,7.8,3.3,1.0,eor
20010,3379,2009-03-14,10,8.4,1.9,10,1.6,6,5.5,0,6.7,7.3,957.0,7.6,72.0,13.2,2.6,0.4,eor
20011,3379,2009-03-15,10,10.8,3.4,10,3.7,8,0.0,0,7.7,7.7,962.6,6.1,82.0,9.0,4.2,3.7,eor
20012,3379,2009-03-16,10,4.8,1.7,10,0.0,0,0.6,0,7.0,7.2,968.6,6.0,78.0,9.0,3.8,2.8,eor
20013,3379,2009-03-17,10,6.4,1.7,10,0.0,0,2.5,0,5.0,7.1,968.3,5.7,78.0,10.1,0.6,-1.6,eor
20014,3379,2009-03-18,10,7.6,2.4,10,0.0,0,9.3,0,4.3,4.7,967.0,5.1,57.0,9.9,1.2,-1.3,eor
20015,3379,2009-03-19,10,18.4,2.6,10,0.4,7,0.9,0,6.7,4.5,960.4,3.5,59.0,8.0,-1.4,-3.1,eor
20016,3379,2009-03-20,10,8.1,2.7,10,0.0,7,2.1,0,6.3,4.3,964.4,-0.1,72.0,3.0,-2.2,-5.1,eor
20017,3379,2009-03-21,10,7.0,1.6,10,0.0,0,6.6,0,4.3,3.7,964.2,0.5,61.0,5.6,-3.5,-5.6,eor
20018,3379,2009-03-22,10,13.3,4.3,10,0.0,6,6.0,0,5.3,4.2,961.4,3.8,53.0,9.5,-1.4,-2.6,eor
20019,3379,2009-03-23,10,21.7,7.2,10,6.0,8,0.8,0,7.3,5.7,951.4,6.9,57.0,10.0,3.5,2.6,eor
20020,3379,2009-03-24,10,18.4,5.3,10,2.8,8,3.7,4,6.7,5.9,944.2,1.5,88.0,6.0,-0.4,-1.5,eor
20021,3379,2009-03-25,10,15.5,4.3,10,6.4,8,1.1,0,6.3,5.4,944.7,1.2,80.0,3.6,-2.2,-3.8,eor
20022,3379,2009-03-26,10,12.9,4.5,10,8.4,8,0.3,0,8.0,6.4,946.8,3.9,81.0,7.8,0.5,0.0,eor
20023,3379,2009-03-27,10,14.7,4.3,10,0.4,6,1.3,0,7.0,7.7,944.0,7.2,77.0,11.1,3.6,3.0,eor
20024,3379,2009-03-28,10,11.5,2.8,10,1.9,6,6.8,0,6.0,7.8,941.3,7.1,78.0,13.8,3.7,1.6,eor
20025,3379,2009-03-29,10,4.2,1.4,10,12.4,6,0.0,0,8.0,7.0,946.9,3.8,88.0,4.7,2.7,2.4,eor
20026,3379,2009-03-30,10,6.8,2.2,10,0.3,6,0.0,0,7.3,7.3,955.1,4.5,87.0,6.6,2.7,0.4,eor
20027,3379,2009-03-31,10,9.6,2.7,10,0.0,0,0.1,0,7.7,7.1,957.6,5.7,79.0,8.8,1.7,-0.5,eor
20028,3379,2009-04-01,10,8.2,3.2,10,0.0,0,4.4,0,6.7,8.9,953.1,8.9,78.0,15.5,4.5,4.4,eor
20029,3379,2009-04-02,10,13.9,4.4,10,0.0,0,9.3,0,3.7,9.9,952.9,13.8,65.0,21.3,8.8,8.3,eor
20030,3379,2009-04-03,10,6.3,1.7,10,0.0,0,9.5,0,2.7,8.4,955.5,13.3,57.0,20.2,5.9,2.8,eor
20031,3379,2009-04-04,10,9.7,1.7,10,0.0,6,1.2,0,4.7,9.5,958.1,12.6,66.0,18.5,8.6,6.4,eor
20032,3379,2009-04-05,10,8.9,2.1,10,0.0,6,6.1,0,4.7,10.1,958.5,13.0,69.0,18.4,8.2,6.1,eor
20033,3379,2009-04-06,10,9.5,1.3,10,4.2,8,10.4,0,2.3,10.4,954.1,12.7,73.0,19.9,6.4,3.9,eor
20034,3379,2009-04-07,10,6.6,1.6,10,0.0,0,11.6,0,2.7,7.9,950.3,15.1,51.0,22.8,6.5,4.5,eor
20035,3379,2009-04-08,10,7.7,2.3,10,0.0,0,7.8,0,4.3,8.8,954.5,13.8,57.0,18.6,9.3,7.3,eor
20036,3379,2009-04-09,10,9.2,2.3,10,0.0,0,11.7,0,2.3,9.6,955.0,14.4,60.0,20.3,7.7,5.1,eor
20037,3379,2009-04-10,10,7.3,2.0,10,0.0,0,12.2,0,1.3,7.6,948.9,15.9,47.0,23.8,7.6,5.0,eor
20038,3379,2009-04-11,10,8.4,2.0,10,0.0,0,12.6,0,0.3,5.7,947.5,15.8,35.0,23.7,6.7,3.9,eor
20039,3379,2009-04-12,10,10.6,2.2,10,0.0,0,12.5,0,1.3,6.4,947.4,15.5,39.0,22.9,6.8,4.2,eor
20040,3379,2009-04-13,10,7.9,1.8,10,0.0,6,12.0,0,0.3,7.5,946.3,14.2,50.0,22.1,6.6,4.6,eor
20041,3379,2009-04-14,10,7.9,1.7,10,0.0,0,10.7,0,2.0,7.3,947.3,14.6,48.0,21.8,7.8,5.8,eor
20042,3379,2009-04-15,10,9.5,2.6,10,0.0,0,11.6,0,1.0,7.2,948.0,15.4,45.0,23.1,6.3,3.9,eor
20043,3379,2009-04-16,10,17.2,3.7,10,4.1,6,9.1,0,5.3,7.3,945.2,15.2,47.0,23.8,7.5,5.5,eor
20044,3379,2009-04-17,10,15.5,4.5,10,0.9,6,0.5,0,7.3,8.4,946.7,9.4,72.0,12.2,7.6,6.9,eor
20045,3379,2009-04-18,10,11.4,3.2,10,0.2,6,5.2,0,5.3,8.4,951.3,10.4,67.0,15.0,7.7,5.6,eor
20046,3379,2009-04-19,10,12.1,3.7,10,0.0,0,12.4,0,2.3,8.7,955.9,13.1,61.0,20.4,5.6,3.3,eor
20047,3379,2009-04-20,10,8.8,3.6,10,0.0,0,10.9,0,3.2,9.6,956.5,14.7,59.0,22.1,9.0,7.0,eor
20048,3379,2009-04-21,10,12.3,3.2,10,0.0,0,11.6,0,2.3,9.4,957.2,14.6,59.0,21.0,8.0,6.2,eor
20049,3379,2009-04-22,10,11.0,3.0,10,0.0,0,10.5,0,3.1,7.7,957.2,13.5,52.0,19.8,6.4,4.4,eor
20050,3379,2009-04-23,10,9.2,2.1,10,1.1,6,2.5,0,5.5,6.8,958.6,7.7,66.0,11.4,2.8,1.3,eor
20051,3379,2009-04-24,10,11.6,3.1,10,0.0,0,7.2,0,3.5,7.4,956.7,9.3,67.0,17.2,1.8,0.5,eor
20052,3379,2009-04-25,10,9.2,2.5,10,0.0,0,13.0,0,2.1,5.9,953.0,14.0,41.0,22.4,4.1,2.2,eor
20053,3379,2009-04-26,10,11.9,2.9,10,0.0,0,4.1,0,5.0,6.7,948.0,15.6,41.0,23.0,6.5,5.2,eor
20054,3379,2009-04-27,10,8.6,2.8,10,0.0,0,6.3,0,5.4,8.1,943.4,16.5,43.0,22.2,11.4,8.8,eor
20055,3379,2009-04-28,10,10.7,3.4,10,3.9,6,3.5,0,7.0,10.1,943.0,10.7,78.0,14.7,6.5,6.5,eor
20056,3379,2009-04-29,10,10.2,2.7,10,6.8,6,0.3,0,7.8,8.8,948.4,7.2,87.0,10.7,5.9,6.0,eor
20057,3379,2009-04-30,10,5.8,2.4,10,3.4,6,0.1,0,7.5,9.4,955.4,8.2,86.0,10.4,6.5,6.1,eor
20058,3379,2009-05-01,10,9.3,1.8,10,1.0,6,11.5,0,4.5,9.9,958.7,13.0,68.0,18.9,5.8,4.3,eor
20059,3379,2009-05-02,10,8.3,2.7,10,3.1,8,4.1,0,5.3,11.2,962.7,13.3,74.0,19.2,8.8,7.7,eor
20060,3379,2009-05-03,10,7.7,1.7,10,5.1,6,9.3,0,3.0,9.3,961.0,13.9,62.0,20.0,7.9,6.4,eor
20061,3379,2009-05-04,10,8.6,3.0,10,0.7,6,0.4,0,6.7,9.3,960.6,9.5,78.0,11.6,5.3,3.6,eor
20062,3379,2009-05-05,10,10.6,3.3,10,3.2,6,3.3,0,5.8,7.1,961.1,8.9,65.0,13.0,3.0,1.5,eor
20063,3379,2009-05-06,10,15.7,4.9,10,0.0,6,0.3,0,7.3,9.8,957.9,12.1,71.0,16.3,8.0,7.4,eor
20064,3379,2009-05-07,10,8.2,2.2,10,0.0,0,13.9,0,1.8,9.2,957.4,15.5,56.0,22.8,8.8,6.5,eor
20065,3379,2009-05-08,10,19.4,3.1,10,2.0,6,7.4,0,4.8,10.0,955.9,16.6,55.0,25.4,7.9,6.1,eor
20066,3379,2009-05-09,10,15.8,2.7,10,1.2,6,10.9,0,5.2,12.8,957.4,17.9,66.0,25.3,11.1,10.0,eor
20067,3379,2009-05-10,10,8.0,2.3,10,0.5,6,11.3,0,5.5,12.9,956.7,17.9,66.0,23.7,11.4,10.4,eor
20068,3379,2009-05-11,10,15.8,2.1,10,3.6,6,6.8,0,5.8,12.6,954.6,17.6,65.0,22.8,12.2,11.7,eor
20069,3379,2009-05-12,10,10.4,2.8,10,1.0,6,0.2,0,7.2,13.6,956.7,13.3,89.0,15.5,11.8,11.6,eor
20070,3379,2009-05-13,10,7.3,2.5,10,5.8,6,2.3,0,7.5,13.3,954.8,14.1,83.0,18.7,11.5,11.2,eor
20071,3379,2009-05-14,10,6.5,2.2,10,1.7,6,0.8,0,7.4,14.3,948.8,14.2,88.0,18.5,11.0,11.0,eor
20072,3379,2009-05-15,10,10.5,2.3,10,6.1,6,0.0,0,7.9,13.2,947.6,13.0,88.0,14.9,10.7,10.4,eor
20073,3379,2009-05-16,10,5.4,2.1,10,2.6,6,4.1,0,5.4,11.4,954.9,12.8,79.0,18.4,9.0,9.2,eor
20074,3379,2009-05-17,10,12.5,3.0,10,3.2,6,14.0,0,3.1,12.5,953.8,19.0,61.0,27.3,9.5,8.0,eor
20075,3379,2009-05-18,10,10.4,2.4,10,1.5,6,1.4,0,7.3,13.1,959.3,14.8,78.0,18.5,11.9,11.6,eor
20076,3379,2009-05-19,10,6.6,1.8,10,0.0,0,10.8,0,2.8,13.0,960.5,16.2,72.0,22.2,10.6,9.5,eor
20077,3379,2009-05-20,10,6.1,2.1,10,0.0,0,14.5,0,2.1,11.3,959.9,19.6,54.0,26.3,10.8,9.8,eor
20078,3379,2009-05-21,10,20.2,2.4,10,9.0,6,8.7,0,5.0,13.1,955.0,19.5,61.0,26.7,14.3,12.4,eor
20079,3379,2009-05-22,10,13.2,3.0,10,8.8,8,4.4,0,5.8,15.0,955.3,16.9,78.0,22.6,13.6,12.2,eor
20080,3379,2009-05-23,10,6.5,2.0,10,0.0,6,14.5,0,2.8,10.3,958.4,17.5,54.0,23.5,9.8,8.8,eor
20081,3379,2009-05-24,10,9.8,2.5,10,0.0,6,7.9,0,4.5,16.2,957.7,22.2,61.0,28.7,15.9,14.5,eor
20082,3379,2009-05-25,10,5.6,1.8,10,0.0,0,13.0,0,0.6,17.2,956.7,23.5,62.0,30.5,15.9,15.0,eor
20083,3379,2009-05-26,10,24.5,3.3,10,19.1,6,11.3,0,3.5,14.6,953.2,20.2,66.0,28.7,12.6,12.7,eor
20084,3379,2009-05-27,10,13.1,3.1,10,0.0,0,7.3,0,5.8,9.4,963.4,12.7,65.0,16.7,9.5,9.6,eor
20085,3379,2009-05-28,10,10.8,3.6,10,3.8,6,1.4,0,7.1,10.6,965.4,13.4,69.0,16.3,11.0,10.3,eor
20086,3379,2009-05-29,10,10.8,3.1,10,0.6,6,9.9,0,4.7,8.6,965.5,11.8,64.0,16.3,8.1,6.8,eor
20087,3379,2009-05-30,10,7.2,2.0,10,0.0,6,4.1,0,6.2,9.9,961.0,12.3,70.0,17.2,7.4,6.5,eor
20088,3379,2009-05-31,10,8.0,2.8,10,0.0,6,9.6,0,4.0,9.6,958.9,12.6,67.0,17.6,9.0,8.8,eor
20089,3379,2009-06-01,10,7.4,1.6,10,0.0,6,6.1,0,4.3,10.4,956.2,14.0,67.0,20.5,8.6,7.9,eor
20090,3379,2009-06-02,10,9.1,2.4,10,0.0,6,6.6,0,4.2,11.3,954.5,16.0,64.0,22.0,8.8,7.9,eor
20091,3379,2009-06-03,10,13.0,4.2,10,0.0,0,13.8,0,4.0,8.9,952.6,15.7,51.0,20.2,11.3,10.8,eor
20092,3379,2009-06-04,10,10.4,2.9,10,0.0,0,7.4,0,5.1,7.8,951.8,12.7,53.0,16.9,9.4,8.3,eor
20093,3379,2009-06-05,10,7.5,2.2,10,0.2,6,9.5,0,5.6,8.0,947.7,14.5,49.0,20.5,8.8,7.8,eor
20094,3379,2009-06-06,10,12.8,3.1,10,8.6,6,0.6,0,7.2,12.3,940.2,13.0,82.0,16.9,11.6,10.6,eor
20095,3379,2009-06-07,10,13.6,3.3,10,21.6,8,6.1,0,5.9,11.5,945.5,15.7,68.0,22.5,11.5,5.9,eor
20096,3379,2009-06-08,10,7.9,2.6,10,0.0,6,6.1,0,6.5,12.0,950.0,16.4,66.0,22.2,11.8,10.8,eor
20097,3379,2009-06-09,10,10.3,2.6,10,0.5,6,1.1,0,7.0,12.4,951.5,16.3,68.0,20.3,13.2,12.3,eor
20098,3379,2009-06-10,10,7.5,2.5,10,3.3,6,6.3,0,5.0,11.4,955.5,17.4,59.0,23.0,13.6,12.2,eor
20099,3379,2009-06-11,10,20.3,4.8,10,0.3,6,9.5,0,5.1,11.6,955.1,16.3,63.0,20.7,12.2,11.1,eor
20100,3379,2009-06-12,10,14.3,4.3,10,0.0,0,7.8,0,5.8,8.7,959.5,15.6,51.0,20.3,10.6,9.5,eor
20101,3379,2009-06-13,10,9.0,2.2,10,0.0,0,10.7,0,2.9,10.3,960.3,17.1,54.0,22.9,12.5,12.0,eor
20102,3379,2009-06-14,10,18.4,2.1,10,2.3,6,11.5,0,4.0,12.9,959.0,20.5,58.0,29.3,10.7,10.0,eor
20103,3379,2009-06-15,10,11.7,2.3,10,17.2,6,1.0,0,7.4,17.8,956.5,19.8,77.0,23.0,16.5,15.9,eor
